file_name,is_real_vulnerability,correct_cwe,matched_cwe,direct_match,tp,fp,tn,fn,found_cwes
BenchmarkTest01422.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01423.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01424.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01425.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01426.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01427.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01428.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01429.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01430.java,1,CWE-78,CWE-78,1,1,0,0,0,CWE-78
BenchmarkTest01431.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01432.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01433.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01434.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01435.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01436.java,0,CWE-614,,,0,0,1,0,CWE-113
BenchmarkTest01437.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01438.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01439.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01440.java,0,CWE-78,CWE-78,1,0,1,0,0,CWE-78
BenchmarkTest01441.java,1,CWE-78,CWE-78,1,1,0,0,0,CWE-78
BenchmarkTest01442.java,1,CWE-78,CWE-78,1,1,0,0,0,CWE-78
BenchmarkTest01443.java,0,CWE-78,CWE-78,1,0,1,0,0,CWE-78
BenchmarkTest01444.java,0,CWE-78,CWE-78,1,0,1,0,0,CWE-78
BenchmarkTest01445.java,0,CWE-78,CWE-78,1,0,1,0,0,CWE-78
BenchmarkTest01446.java,1,CWE-78,CWE-78,1,1,0,0,0,CWE-78
BenchmarkTest01447.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01448.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01449.java,0,CWE-330,CWE-330,1,0,1,0,0,"CWE-330,CWE-798"
BenchmarkTest01450.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01451.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01452.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01453.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01459.java,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89
BenchmarkTest01460.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01461.java,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89
BenchmarkTest01462.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01463.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01464.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01465.java,1,CWE-89,,,0,0,0,1,
BenchmarkTest01466.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01467.java,0,CWE-89,,,0,0,1,0,
BenchmarkTest01468.java,0,CWE-89,,,0,0,1,0,
BenchmarkTest01469.java,0,CWE-89,,,0,0,1,0,
BenchmarkTest01470.java,1,CWE-89,,,0,0,0,1,
BenchmarkTest01471.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01472.java,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89
BenchmarkTest01473.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01474.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01475.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01476.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01477.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01478.java,1,CWE-643,CWE-643,1,1,0,0,0,"CWE-643,CWE-79"
BenchmarkTest01479.java,0,CWE-643,CWE-643,1,0,1,0,0,"CWE-643,CWE-79"
BenchmarkTest01480.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest01481.java,0,CWE-327,,,0,0,1,0,CWE-209
BenchmarkTest01482.java,0,CWE-327,,,0,0,1,0,CWE-209
BenchmarkTest01483.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest01484.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest01485.java,0,CWE-327,,,0,0,1,0,CWE-209
BenchmarkTest01486.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest01487.java,0,CWE-327,,,0,0,1,0,CWE-209
BenchmarkTest01488.java,0,CWE-327,,,0,0,1,0,CWE-209
BenchmarkTest01489.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest01490.java,1,CWE-90,,,0,0,0,1,
BenchmarkTest01491.java,0,CWE-90,,,0,0,1,0,
BenchmarkTest01492.java,0,CWE-90,,,0,0,1,0,
BenchmarkTest01493.java,0,CWE-22,,,0,0,1,0,
BenchmarkTest01494.java,1,CWE-22,,,0,0,0,1,
BenchmarkTest01495.java,1,CWE-22,,,0,0,0,1,
BenchmarkTest01496.java,1,CWE-22,,,0,0,0,1,
BenchmarkTest01497.java,1,CWE-22,,,0,0,0,1,
BenchmarkTest01498.java,1,CWE-22,,,0,0,0,1,
BenchmarkTest01499.java,0,CWE-22,,,0,0,1,0,
BenchmarkTest01500.java,1,CWE-22,,,0,0,0,1,
BenchmarkTest01501.java,1,CWE-90,,,0,0,0,1,
BenchmarkTest01502.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01503.java,1,CWE-328,,,0,0,0,1,CWE-916
BenchmarkTest01504.java,1,CWE-328,,,0,0,0,1,CWE-916
BenchmarkTest01505.java,1,CWE-79,,,0,0,0,1,
BenchmarkTest01506.java,1,CWE-79,,,0,0,0,1,
BenchmarkTest01507.java,1,CWE-79,,,0,0,0,1,
BenchmarkTest01508.java,0,CWE-79,,,0,0,1,0,
BenchmarkTest01509.java,1,CWE-79,,,0,0,0,1,
BenchmarkTest01510.java,1,CWE-79,,,0,0,0,1,
BenchmarkTest01511.java,1,CWE-79,,,0,0,0,1,
BenchmarkTest01512.java,1,CWE-79,,,0,0,0,1,
BenchmarkTest01513.java,0,CWE-79,,,0,0,1,0,
BenchmarkTest01514.java,0,CWE-79,,,0,0,1,0,
BenchmarkTest01515.java,0,CWE-79,,,0,0,1,0,
BenchmarkTest01516.java,0,CWE-78,,,0,0,1,0,
BenchmarkTest01517.java,1,CWE-78,,,0,0,0,1,
BenchmarkTest01518.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01519.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01520.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01521.java,1,CWE-614,CWE-614,1,1,0,0,0,CWE-614
BenchmarkTest01522.java,0,CWE-614,,,0,0,1,0,
BenchmarkTest01523.java,0,CWE-614,,,0,0,1,0,
BenchmarkTest01524.java,0,CWE-614,,,0,0,1,0,
BenchmarkTest01525.java,1,CWE-79,,,0,0,0,1,
BenchmarkTest01526.java,0,CWE-78,,,0,0,1,0,
BenchmarkTest01527.java,0,CWE-78,,,0,0,1,0,
BenchmarkTest01528.java,0,CWE-78,,,0,0,1,0,
BenchmarkTest01529.java,0,CWE-78,,,0,0,1,0,
BenchmarkTest01530.java,0,CWE-78,,,0,0,1,0,
BenchmarkTest01531.java,1,CWE-78,,,0,0,0,1,
BenchmarkTest01532.java,0,CWE-78,,,0,0,1,0,
BenchmarkTest01533.java,1,CWE-78,,,0,0,0,1,
BenchmarkTest01534.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01535.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01536.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01537.java,0,CWE-330,CWE-330,1,0,1,0,0,"CWE-330,CWE-798"
BenchmarkTest01538.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01539.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01540.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01541.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01542.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01543.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01544.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01545.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01552.java,1,CWE-89,,,0,0,0,1,
BenchmarkTest01553.java,0,CWE-89,,,0,0,1,0,
BenchmarkTest01554.java,1,CWE-89,,,0,0,0,1,
BenchmarkTest01555.java,0,CWE-89,,,0,0,1,0,
BenchmarkTest01556.java,0,CWE-89,,,0,0,1,0,
BenchmarkTest01557.java,1,CWE-89,,,0,0,0,1,
BenchmarkTest01558.java,1,CWE-89,,,0,0,0,1,
BenchmarkTest01559.java,1,CWE-89,,,0,0,0,1,
BenchmarkTest01560.java,1,CWE-89,,,0,0,0,1,
BenchmarkTest01561.java,1,CWE-643,,,0,0,0,1,
BenchmarkTest01562.java,0,CWE-643,,,0,0,1,0,
BenchmarkTest01563.java,0,CWE-327,,,0,0,1,0,CWE-209
BenchmarkTest01564.java,0,CWE-327,,,0,0,1,0,CWE-209
BenchmarkTest01565.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest01566.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest01567.java,0,CWE-327,,,0,0,1,0,CWE-209
BenchmarkTest01568.java,1,CWE-90,CWE-90,1,1,0,0,0,"CWE-79,CWE-90"
BenchmarkTest01569.java,0,CWE-90,CWE-90,1,0,1,0,0,"CWE-79,CWE-90"
BenchmarkTest01570.java,0,CWE-22,,,0,0,1,0,CWE-23
BenchmarkTest01571.java,1,CWE-22,,,0,0,0,1,CWE-23
BenchmarkTest01572.java,1,CWE-22,,,0,0,0,1,CWE-23
BenchmarkTest01573.java,0,CWE-22,,,0,0,1,0,CWE-23
BenchmarkTest01574.java,0,CWE-22,,,0,0,1,0,CWE-23
BenchmarkTest01575.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01576.java,0,CWE-328,,,0,0,1,0,
BenchmarkTest01577.java,1,CWE-328,,,0,0,0,1,CWE-916
BenchmarkTest01578.java,0,CWE-328,,,0,0,1,0,
BenchmarkTest01579.java,1,CWE-328,,,0,0,0,1,
BenchmarkTest01580.java,1,CWE-328,,,0,0,0,1,
BenchmarkTest01581.java,0,CWE-328,,,0,0,1,0,
BenchmarkTest01582.java,0,CWE-328,,,0,0,1,0,
BenchmarkTest01583.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01584.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01585.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01586.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01587.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01588.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01589.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01590.java,1,CWE-79,CWE-79,1,1,0,0,0,"CWE-134,CWE-79"
BenchmarkTest01591.java,0,CWE-79,CWE-79,1,0,1,0,0,"CWE-134,CWE-79"
BenchmarkTest01592.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01593.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01594.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01595.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01596.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01597.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01598.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01599.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01600.java,0,CWE-78,CWE-78,1,0,1,0,0,CWE-78
BenchmarkTest01601.java,1,CWE-78,CWE-78,1,1,0,0,0,CWE-78
BenchmarkTest01602.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01603.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01604.java,0,CWE-614,,,0,0,1,0,CWE-113
BenchmarkTest01605.java,0,CWE-614,,,0,0,1,0,CWE-113
BenchmarkTest01606.java,0,CWE-78,CWE-78,1,0,1,0,0,CWE-78
BenchmarkTest01607.java,0,CWE-78,CWE-78,1,0,1,0,0,CWE-78
BenchmarkTest01608.java,0,CWE-78,CWE-78,1,0,1,0,0,CWE-78
BenchmarkTest01609.java,1,CWE-78,CWE-78,1,1,0,0,0,CWE-78
BenchmarkTest01610.java,1,CWE-78,CWE-78,1,1,0,0,0,CWE-78
BenchmarkTest01611.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01612.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01613.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01614.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01620.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01621.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01622.java,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89
BenchmarkTest01623.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01624.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01625.java,1,CWE-89,,,0,0,0,1,
BenchmarkTest01626.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01627.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01628.java,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89
BenchmarkTest01629.java,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89
BenchmarkTest01630.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01631.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01632.java,0,CWE-643,CWE-643,1,0,1,0,0,"CWE-643,CWE-79"
BenchmarkTest01633.java,0,CWE-643,CWE-643,1,0,1,0,0,"CWE-643,CWE-79"
BenchmarkTest01634.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest01635.java,0,CWE-327,,,0,0,1,0,CWE-209
BenchmarkTest01636.java,0,CWE-327,,,0,0,1,0,CWE-209
BenchmarkTest01637.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest01638.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest01639.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest01640.java,0,CWE-327,,,0,0,1,0,CWE-209
BenchmarkTest01641.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest01642.java,1,CWE-22,,,0,0,0,1,CWE-23
BenchmarkTest01643.java,1,CWE-22,,,0,0,0,1,CWE-23
BenchmarkTest01644.java,0,CWE-22,,,0,0,1,0,CWE-23
BenchmarkTest01645.java,1,CWE-22,,,0,0,0,1,CWE-23
BenchmarkTest01646.java,0,CWE-22,,,0,0,1,0,CWE-23
BenchmarkTest01647.java,1,CWE-22,,,0,0,0,1,CWE-23
BenchmarkTest01648.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01649.java,1,CWE-328,,,0,0,0,1,CWE-916
BenchmarkTest01650.java,1,CWE-328,,,0,0,0,1,CWE-916
BenchmarkTest01651.java,1,CWE-328,,,0,0,0,1,CWE-916
BenchmarkTest01652.java,0,CWE-328,,,0,0,1,0,
BenchmarkTest01653.java,1,CWE-328,,,0,0,0,1,CWE-916
BenchmarkTest01654.java,1,CWE-328,,,0,0,0,1,
BenchmarkTest01655.java,0,CWE-328,,,0,0,1,0,
BenchmarkTest01656.java,0,CWE-328,,,0,0,1,0,
BenchmarkTest01657.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01658.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01659.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01660.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01661.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01662.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01663.java,0,CWE-79,CWE-79,1,0,1,0,0,"CWE-134,CWE-79"
BenchmarkTest01664.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01665.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01666.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01667.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01668.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01669.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01670.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01671.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01672.java,0,CWE-78,CWE-78,1,0,1,0,0,CWE-78
BenchmarkTest01673.java,1,CWE-78,CWE-78,1,1,0,0,0,CWE-78
BenchmarkTest01674.java,1,CWE-78,CWE-78,1,1,0,0,0,CWE-78
BenchmarkTest01675.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01676.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01677.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01678.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01679.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01680.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01681.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01682.java,1,CWE-614,CWE-614,1,1,0,0,0,"CWE-113,CWE-614"
BenchmarkTest01683.java,1,CWE-614,CWE-614,1,1,0,0,0,"CWE-113,CWE-614"
BenchmarkTest01684.java,0,CWE-614,,,0,0,1,0,CWE-113
BenchmarkTest01685.java,1,CWE-78,CWE-78,1,1,0,0,0,CWE-78
BenchmarkTest01686.java,0,CWE-78,CWE-78,1,0,1,0,0,CWE-78
BenchmarkTest01687.java,0,CWE-78,CWE-78,1,0,1,0,0,CWE-78
BenchmarkTest01688.java,0,CWE-78,CWE-78,1,0,1,0,0,CWE-78
BenchmarkTest01689.java,1,CWE-78,CWE-78,1,1,0,0,0,CWE-78
BenchmarkTest01690.java,1,CWE-78,CWE-78,1,1,0,0,0,CWE-78
BenchmarkTest01691.java,1,CWE-78,CWE-78,1,1,0,0,0,CWE-78
BenchmarkTest01692.java,0,CWE-78,CWE-78,1,0,1,0,0,CWE-78
BenchmarkTest01693.java,0,CWE-78,CWE-78,1,0,1,0,0,CWE-78
BenchmarkTest01694.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01695.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01696.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01697.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01698.java,0,CWE-330,CWE-330,1,0,1,0,0,"CWE-330,CWE-798"
BenchmarkTest01699.java,0,CWE-330,CWE-330,1,0,1,0,0,"CWE-330,CWE-798"
BenchmarkTest01700.java,0,CWE-330,CWE-330,1,0,1,0,0,"CWE-330,CWE-798"
BenchmarkTest01701.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01702.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01703.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01704.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01705.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01706.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01707.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest01712.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01713.java,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89
BenchmarkTest01714.java,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89
BenchmarkTest01715.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01716.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01717.java,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89
BenchmarkTest01718.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01719.java,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89
BenchmarkTest01720.java,1,CWE-89,,,0,0,0,1,
BenchmarkTest01721.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01722.java,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89
BenchmarkTest01723.java,1,CWE-89,,,0,0,0,1,
BenchmarkTest01724.java,1,CWE-89,,,0,0,0,1,
BenchmarkTest01725.java,1,CWE-89,,,0,0,0,1,
BenchmarkTest01726.java,1,CWE-89,,,0,0,0,1,
BenchmarkTest01727.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01728.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01729.java,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89
BenchmarkTest01730.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01731.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01732.java,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89
BenchmarkTest01733.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest01734.java,1,CWE-643,CWE-643,1,1,0,0,0,"CWE-643,CWE-79"
BenchmarkTest01735.java,0,CWE-643,CWE-643,1,0,1,0,0,"CWE-643,CWE-79"
BenchmarkTest01736.java,1,CWE-643,CWE-643,1,1,0,0,0,"CWE-643,CWE-79"
BenchmarkTest01737.java,0,CWE-327,,,0,0,1,0,CWE-209
BenchmarkTest01738.java,0,CWE-327,,,0,0,1,0,CWE-209
BenchmarkTest01739.java,0,CWE-327,,,0,0,1,0,CWE-209
BenchmarkTest01740.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest01741.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest01742.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest01743.java,0,CWE-90,,,0,0,1,0,
BenchmarkTest01744.java,0,CWE-22,,,0,0,1,0,
BenchmarkTest01745.java,0,CWE-22,,,0,0,1,0,
BenchmarkTest01746.java,0,CWE-22,,,0,0,1,0,
BenchmarkTest01747.java,0,CWE-22,,,0,0,1,0,
BenchmarkTest01748.java,0,CWE-22,,,0,0,1,0,
BenchmarkTest01749.java,0,CWE-22,,,0,0,1,0,
BenchmarkTest01750.java,0,CWE-22,,,0,0,1,0,
BenchmarkTest01751.java,0,CWE-22,,,0,0,1,0,
BenchmarkTest01752.java,0,CWE-22,,,0,0,1,0,
BenchmarkTest01753.java,0,CWE-90,,,0,0,1,0,
BenchmarkTest01754.java,0,CWE-90,,,0,0,1,0,
BenchmarkTest01755.java,0,CWE-90,,,0,0,1,0,
BenchmarkTest01756.java,0,CWE-90,,,0,0,1,0,
BenchmarkTest01757.java,1,CWE-328,,,0,0,0,1,CWE-916
BenchmarkTest01758.java,0,CWE-328,,,0,0,1,0,
BenchmarkTest01759.java,0,CWE-328,,,0,0,1,0,
BenchmarkTest01760.java,0,CWE-328,,,0,0,1,0,
BenchmarkTest01761.java,1,CWE-328,,,0,0,0,1,CWE-916
BenchmarkTest01762.java,0,CWE-328,,,0,0,1,0,
BenchmarkTest01763.java,0,CWE-328,,,0,0,1,0,
BenchmarkTest01764.java,0,CWE-328,,,0,0,1,0,
BenchmarkTest01765.java,1,CWE-328,,,0,0,0,1,
BenchmarkTest01766.java,1,CWE-328,,,0,0,0,1,
BenchmarkTest01767.java,0,CWE-79,,,0,0,1,0,
BenchmarkTest01768.java,0,CWE-79,,,0,0,1,0,
BenchmarkTest01769.java,0,CWE-79,,,0,0,1,0,
BenchmarkTest01770.java,0,CWE-79,,,0,0,1,0,
BenchmarkTest01771.java,0,CWE-79,,,0,0,1,0,
BenchmarkTest01772.java,0,CWE-79,,,0,0,1,0,
BenchmarkTest01773.java,0,CWE-79,,,0,0,1,0,
BenchmarkTest01774.java,0,CWE-79,,,0,0,1,0,
BenchmarkTest01775.java,0,CWE-79,,,0,0,1,0,
BenchmarkTest01776.java,0,CWE-79,,,0,0,1,0,
BenchmarkTest01777.java,0,CWE-79,,,0,0,1,0,
BenchmarkTest01778.java,0,CWE-78,,,0,0,1,0,
BenchmarkTest01779.java,0,CWE-78,,,0,0,1,0,
BenchmarkTest01780.java,0,CWE-78,,,0,0,1,0,
BenchmarkTest01781.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01782.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01783.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01784.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01785.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01786.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01787.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01788.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01789.java,1,CWE-614,CWE-614,1,1,0,0,0,CWE-614
BenchmarkTest01790.java,0,CWE-79,,,0,0,1,0,
BenchmarkTest01791.java,0,CWE-78,,,0,0,1,0,
