file_name,is_real_vulnerability,error,correct_cwe,matched_cwe,direct_match,tp,fp,tn,fn,found_cwes,input_token,input_cost,reasoning_token,reasoning_cost,output_token,output_cost,total_cost,analysis_time
BenchmarkTest00157.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,361,1.805e-05,320,0.000128,14,5.600000000000001e-06,0.00015165,18.40612387657165
BenchmarkTest00158.java,0,0,CWE-78,,,0,0,1,0,Not vulnerable,508,2.54e-05,256,0.0001024,13,5.2e-06,0.000133,20.040074825286865
BenchmarkTest00159.java,1,0,CWE-78,CWE-77,0,1,0,0,0,CWE-77,502,2.51e-05,512,0.0002048,14,5.600000000000001e-06,0.0002355,40.82015872001648
BenchmarkTest00160.java,1,0,CWE-330,CWE-330,1,1,0,0,0,CWE-330,759,3.795e-05,704,0.0002816,14,5.600000000000001e-06,0.00032515,20.61915373802185
BenchmarkTest00161.java,1,0,CWE-330,CWE-338,0,1,0,0,0,"CWE-200,CWE-338",830,4.15e-05,896,0.0003584,18,7.2000000000000005e-06,0.0004071,21.48721957206726
BenchmarkTest00162.java,1,0,CWE-330,,,0,0,0,1,"CWE-327,CWE-200",687,3.435e-05,768,0.0003072,18,7.2000000000000005e-06,0.00034875,20.639665842056274
BenchmarkTest00163.java,1,0,CWE-330,CWE-330,1,1,0,0,0,CWE-330,704,3.52e-05,512,0.0002048,14,5.600000000000001e-06,0.0002456,54.58995604515076
BenchmarkTest00164.java,1,0,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-200",707,3.535e-05,768,0.0003072,18,7.2000000000000005e-06,0.00034975,40.94550180435181
BenchmarkTest00165.java,1,0,CWE-330,CWE-338,0,1,0,0,0,"CWE-338,CWE-200",704,3.52e-05,640,0.000256,18,7.2000000000000005e-06,0.0002984,20.62813138961792
BenchmarkTest00166.java,1,0,CWE-330,CWE-330,1,1,0,0,0,CWE-330,672,3.3600000000000004e-05,896,0.0003584,14,5.600000000000001e-06,0.0003976,40.89478302001953
BenchmarkTest00167.java,1,0,CWE-330,CWE-338,0,1,0,0,0,"CWE-200,CWE-338",720,3.6e-05,576,0.0002304,18,7.2000000000000005e-06,0.0002736,20.05076503753662
BenchmarkTest00168.java,1,0,CWE-330,CWE-338,0,1,0,0,0,"CWE-338,CWE-200",706,3.5300000000000004e-05,832,0.0003328,18,7.2000000000000005e-06,0.0003753,19.9506630897522
BenchmarkTest00169.java,1,0,CWE-614,,,0,0,0,1,CWE-113,615,3.075e-05,832,0.0003328,14,5.600000000000001e-06,0.00036915,20.92984938621521
BenchmarkTest00170.java,1,0,CWE-614,,,0,0,0,1,CWE-319,787,3.935e-05,960,0.000384,15,6e-06,0.00042935,20.4475154876709
BenchmarkTest00171.java,0,0,CWE-78,CWE-78,1,0,1,0,0,CWE-78,660,3.3e-05,320,0.000128,14,5.600000000000001e-06,0.0001666,38.77374482154846
BenchmarkTest00172.java,1,0,CWE-78,CWE-78,1,1,0,0,0,CWE-78,536,2.68e-05,448,0.0001792,14,5.600000000000001e-06,0.0002116,38.80469346046448
BenchmarkTest00173.java,1,0,CWE-78,CWE-77,0,1,0,0,0,CWE-77,517,2.585e-05,320,0.000128,15,6e-06,0.00015985,16.025087118148804
BenchmarkTest00174.java,1,0,CWE-78,CWE-78,1,1,0,0,0,CWE-78,463,2.3150000000000004e-05,640,0.000256,14,5.600000000000001e-06,0.0002847499999999,18.61779308319092
BenchmarkTest00175.java,0,0,CWE-78,,,0,0,1,0,Not vulnerable,532,2.6600000000000003e-05,384,0.0001536,13,5.2e-06,0.0001854,16.407647609710693
BenchmarkTest00176.java,1,0,CWE-78,CWE-77,0,1,0,0,0,CWE-77,471,2.355e-05,320,0.000128,14,5.600000000000001e-06,0.00015715,16.697680950164795
BenchmarkTest00177.java,0,0,CWE-78,CWE-78,1,0,1,0,0,CWE-78,506,2.53e-05,448,0.0001792,14,5.600000000000001e-06,0.0002101,17.321325302124023
BenchmarkTest00178.java,0,0,CWE-330,,,0,0,1,0,CWE-200,808,4.0400000000000006e-05,320,0.000128,14,5.600000000000001e-06,0.000174,38.73220777511597
BenchmarkTest00179.java,0,0,CWE-330,CWE-330,1,0,1,0,0,"CWE-200,CWE-79,CWE-330",746,3.7300000000000005e-05,960,0.000384,23,9.200000000000002e-06,0.0004305,18.909831047058105
BenchmarkTest00180.java,0,0,CWE-330,,,0,0,1,0,CWE-200,796,3.9800000000000005e-05,768,0.0003072,14,5.600000000000001e-06,0.0003526,38.909884214401245
BenchmarkTest00181.java,0,0,CWE-330,,,0,0,1,0,CWE-200,740,3.7e-05,512,0.0002048,14,5.600000000000001e-06,0.0002474,18.611629962921143
BenchmarkTest00182.java,0,0,CWE-330,,,0,0,1,0,Not vulnerable,970,4.85e-05,448,0.0001792,13,5.2e-06,0.0002329,17.061851263046265
BenchmarkTest00183.java,0,0,CWE-330,CWE-330,1,0,1,0,0,CWE-330,821,4.105e-05,832,0.0003328,14,5.600000000000001e-06,0.00037945,18.8964958190918
BenchmarkTest00184.java,0,0,CWE-330,,,0,0,1,0,Not vulnerable,819,4.0950000000000006e-05,448,0.0001792,12,4.800000000000001e-06,0.00022495,16.766865015029907
BenchmarkTest00185.java,0,0,CWE-330,CWE-338,0,0,1,0,0,CWE-338,836,4.1800000000000006e-05,896,0.0003584,14,5.600000000000001e-06,0.0004058,52.55837607383728
BenchmarkTest00186.java,0,0,CWE-330,,,0,0,1,0,Not vulnerable,971,4.855e-05,640,0.000256,13,5.2e-06,0.00030975,18.89510154724121
BenchmarkTest00187.java,0,0,CWE-330,,,0,0,1,0,Not vulnerable,796,3.9800000000000005e-05,640,0.000256,12,4.800000000000001e-06,0.0003006,38.88710308074951
BenchmarkTest00188.java,0,0,CWE-330,,,0,0,1,0,CWE-200,763,3.815e-05,640,0.000256,14,5.600000000000001e-06,0.00029975,38.28266716003418
BenchmarkTest00190.java,0,0,CWE-89,,,0,0,1,0,Not vulnerable,529,2.6450000000000003e-05,512,0.0002048,12,4.800000000000001e-06,0.00023605,18.590295791625977
BenchmarkTest00191.java,0,0,CWE-89,,,0,0,1,0,Not vulnerable,542,2.71e-05,448,0.0001792,12,4.800000000000001e-06,0.0002111,17.200783014297485
BenchmarkTest00192.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,538,2.6900000000000003e-05,512,0.0002048,14,5.600000000000001e-06,0.0002373,17.79816246032715
BenchmarkTest00193.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,491,2.455e-05,384,0.0001536,14,5.600000000000001e-06,0.00018375,16.7252516746521
BenchmarkTest00194.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,507,2.5350000000000003e-05,448,0.0001792,14,5.600000000000001e-06,0.00021015,18.016807794570923
BenchmarkTest00195.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-209",484,2.42e-05,384,0.0001536,18,7.2000000000000005e-06,0.000185,16.72125267982483
BenchmarkTest00196.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,488,2.4400000000000004e-05,320,0.000128,14,5.600000000000001e-06,0.000158,38.720365047454834
BenchmarkTest00197.java,0,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89,675,3.375e-05,448,0.0001792,14,5.600000000000001e-06,0.00021855,16.6617910861969
BenchmarkTest00198.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,502,2.51e-05,320,0.000128,14,5.600000000000001e-06,0.0001586999999999,18.077120542526245
BenchmarkTest00199.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-209",514,2.57e-05,448,0.0001792,18,7.2000000000000005e-06,0.0002121,21.94679427146912
BenchmarkTest00200.java,0,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89,527,2.635e-05,256,0.0001024,15,6e-06,0.00013475,16.67842960357666
BenchmarkTest00201.java,0,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89,691,3.4550000000000006e-05,512,0.0002048,14,5.600000000000001e-06,0.00024495,15.980220556259155
BenchmarkTest00202.java,0,0,CWE-89,,,0,0,1,0,Not vulnerable,673,3.365e-05,384,0.0001536,12,4.800000000000001e-06,0.00019205,17.38801598548889
BenchmarkTest00203.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,468,2.3400000000000003e-05,320,0.000128,14,5.600000000000001e-06,0.000157,19.36461615562439
BenchmarkTest00204.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,466,2.33e-05,320,0.000128,14,5.600000000000001e-06,0.0001569,38.67242980003357
BenchmarkTest00205.java,0,0,CWE-89,,,0,0,1,0,Not vulnerable,506,2.53e-05,640,0.000256,12,4.800000000000001e-06,0.0002861,38.81066012382507
BenchmarkTest00206.java,0,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89,673,3.365e-05,320,0.000128,14,5.600000000000001e-06,0.00016725,17.234070539474487
BenchmarkTest00207.java,1,0,CWE-643,CWE-643,1,1,0,0,0,CWE-643,623,3.1150000000000005e-05,512,0.0002048,14,5.600000000000001e-06,0.00024155,18.526965856552124
BenchmarkTest00208.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-327,CWE-209",1260,6.3e-05,640,0.000256,18,7.2000000000000005e-06,0.0003262,17.746953010559082
BenchmarkTest00209.java,0,0,CWE-327,,,0,0,1,0,"CWE-200,CWE-312",851,4.255e-05,1024,0.0004096,18,7.2000000000000005e-06,0.00045935,33.04464793205261
BenchmarkTest00210.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-327,CWE-209",900,4.5e-05,832,0.0003328,18,7.2000000000000005e-06,0.000385,20.356624364852905
BenchmarkTest00211.java,0,0,CWE-327,,,0,0,1,0,CWE-209,884,4.42e-05,1152,0.0004608,14,5.600000000000001e-06,0.0005106,20.35261368751526
BenchmarkTest00212.java,0,0,CWE-327,,,0,0,1,0,"CWE-200,CWE-209",852,4.26e-05,960,0.000384,18,7.2000000000000005e-06,0.0004338,19.344075918197632
BenchmarkTest00213.java,0,0,CWE-327,CWE-327,1,0,1,0,0,"CWE-327,CWE-209",916,4.58e-05,768,0.0003072,18,7.2000000000000005e-06,0.0003602,17.956536531448364
BenchmarkTest00214.java,0,0,CWE-327,CWE-327,1,0,1,0,0,"CWE-327,CWE-200,CWE-209",853,4.265000000000001e-05,1024,0.0004096,22,8.8e-06,0.00046105,20.309019565582275
BenchmarkTest00215.java,1,0,CWE-22,CWE-22,1,1,0,0,0,CWE-22,483,2.415e-05,384,0.0001536,14,5.600000000000001e-06,0.00018335,17.68962788581848
BenchmarkTest00216.java,1,0,CWE-22,,,0,0,0,1,CWE-200,510,2.55e-05,576,0.0002304,15,6e-06,0.0002619,38.79273891448975
BenchmarkTest00217.java,0,0,CWE-22,CWE-23,0,0,1,0,0,CWE-23,704,3.52e-05,512,0.0002048,15,6e-06,0.000246,38.74937915802002
BenchmarkTest00218.java,1,0,CWE-22,CWE-22,1,1,0,0,0,CWE-22,710,3.55e-05,576,0.0002304,14,5.600000000000001e-06,0.0002715,19.33411455154419
BenchmarkTest00219.java,1,0,CWE-22,CWE-22,1,1,0,0,0,CWE-22,651,3.2550000000000005e-05,640,0.000256,17,6.800000000000001e-06,0.00029535,20.301754474639893
BenchmarkTest00220.java,0,0,CWE-22,,,0,0,1,0,Not vulnerable,750,3.75e-05,640,0.000256,13,5.2e-06,0.0002987,17.194236040115356
BenchmarkTest00221.java,0,0,CWE-22,,,0,0,1,0,Not vulnerable,544,2.7200000000000004e-05,448,0.0001792,12,4.800000000000001e-06,0.0002112,15.995311260223389
BenchmarkTest00222.java,1,0,CWE-22,CWE-22,1,1,0,0,0,"CWE-22,CWE-200",603,3.015e-05,768,0.0003072,18,7.2000000000000005e-06,0.00034455,20.792629957199097
BenchmarkTest00223.java,1,0,CWE-328,CWE-327,0,1,0,0,0,CWE-327,936,4.6800000000000006e-05,576,0.0002304,14,5.600000000000001e-06,0.0002828,18.506345987319943
BenchmarkTest00224.java,0,0,CWE-328,,,0,0,1,0,CWE-200,853,4.265000000000001e-05,1024,0.0004096,14,5.600000000000001e-06,0.00045785,21.88994073867798
BenchmarkTest00225.java,0,0,CWE-328,,,0,0,1,0,Not vulnerable,839,4.195e-05,768,0.0003072,12,4.800000000000001e-06,0.00035395,38.80783486366272
BenchmarkTest00226.java,1,0,CWE-328,,,0,0,0,1,Not vulnerable,877,4.385e-05,768,0.0003072,13,5.2e-06,0.00035625,20.21483445167541
BenchmarkTest00227.java,1,0,CWE-328,,,0,0,0,1,Not vulnerable,1018,5.09e-05,704,0.0002816,12,4.800000000000001e-06,0.0003373,19.31620717048645
BenchmarkTest00228.java,0,0,CWE-328,,,0,0,1,0,CWE-200,846,4.2300000000000005e-05,768,0.0003072,14,5.600000000000001e-06,0.0003551,52.7908570766449
BenchmarkTest00229.java,0,0,CWE-328,CWE-327,0,0,1,0,0,CWE-327,795,3.975e-05,960,0.000384,14,5.600000000000001e-06,0.00042935,38.189008474349976
BenchmarkTest00230.java,1,0,CWE-330,CWE-338,0,1,0,0,0,"CWE-338,CWE-200",801,4.005e-05,576,0.0002304,18,7.2000000000000005e-06,0.00027765,19.273639917373657
BenchmarkTest00231.java,1,0,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-200",818,4.0900000000000005e-05,512,0.0002048,18,7.2000000000000005e-06,0.0002529,17.743585348129272
BenchmarkTest00232.java,1,0,CWE-330,CWE-330,1,1,0,0,0,CWE-330,833,4.165e-05,384,0.0001536,14,5.600000000000001e-06,0.00020085,38.65467381477356
BenchmarkTest00233.java,1,0,CWE-330,CWE-330,1,1,0,0,0,"CWE-200,CWE-330",755,3.775e-05,704,0.0002816,18,7.2000000000000005e-06,0.00032655,17.847841262817383
BenchmarkTest00234.java,1,0,CWE-330,CWE-330,1,1,0,0,0,CWE-330,831,4.155000000000001e-05,448,0.0001792,14,5.600000000000001e-06,0.00022635,18.762035369873047
BenchmarkTest00235.java,1,0,CWE-330,CWE-330,1,1,0,0,0,CWE-330,755,3.775e-05,512,0.0002048,14,5.600000000000001e-06,0.00024815,16.10460138320923
BenchmarkTest00236.java,1,0,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-200",764,3.82e-05,704,0.0002816,18,7.2000000000000005e-06,0.000327,17.652579307556152
BenchmarkTest00237.java,1,0,CWE-330,CWE-338,0,1,0,0,0,"CWE-200,CWE-338",816,4.08e-05,704,0.0002816,18,7.2000000000000005e-06,0.0003296,17.889643907546997
BenchmarkTest00238.java,1,0,CWE-330,CWE-338,0,1,0,0,0,CWE-338,771,3.855e-05,512,0.0002048,14,5.600000000000001e-06,0.00024895,18.462292671203613
BenchmarkTest00239.java,1,0,CWE-330,CWE-338,0,1,0,0,0,CWE-338,944,4.72e-05,1088,0.0004352,14,5.600000000000001e-06,0.000488,21.87824034690857
BenchmarkTest00240.java,1,0,CWE-330,CWE-330,1,1,0,0,0,CWE-330,757,3.785e-05,832,0.0003328,14,5.600000000000001e-06,0.00037625,19.259603023529053
BenchmarkTest00241.java,1,0,CWE-614,,,0,0,0,1,Not vulnerable,638,3.19e-05,704,0.0002816,12,4.800000000000001e-06,0.0003183,38.13174653053284
BenchmarkTest00242.java,0,0,CWE-614,,,0,0,1,0,CWE-113,663,3.315e-05,576,0.0002304,14,5.600000000000001e-06,0.00026915,17.642502546310425
BenchmarkTest00243.java,0,0,CWE-330,,,0,0,1,0,Not vulnerable,937,4.685e-05,640,0.000256,12,4.800000000000001e-06,0.00030765,19.26054263114929
BenchmarkTest00244.java,0,0,CWE-330,,,0,0,1,0,CWE-200,887,4.435e-05,768,0.0003072,15,6e-06,0.00035755,38.74916648864746
BenchmarkTest00245.java,0,0,CWE-330,,,0,0,1,0,Not vulnerable,1051,5.255e-05,384,0.0001536,12,4.800000000000001e-06,0.00021095,15.319501876831056
BenchmarkTest00246.java,0,0,CWE-330,,,0,0,1,0,Not vulnerable,866,4.33e-05,576,0.0002304,12,4.800000000000001e-06,0.0002785,20.98091006278992
BenchmarkTest00247.java,0,0,CWE-330,,,0,0,1,0,CWE-200,842,4.21e-05,960,0.000384,14,5.600000000000001e-06,0.0004317,20.461142539978027
BenchmarkTest00248.java,0,0,CWE-330,,,0,0,1,0,CWE-200,790,3.95e-05,832,0.0003328,14,5.600000000000001e-06,0.0003779,18.1213321685791
BenchmarkTest00249.java,0,0,CWE-330,,,0,0,1,0,Not vulnerable,785,3.925e-05,384,0.0001536,12,4.800000000000001e-06,0.00019765,16.7724130153656
BenchmarkTest00254.java,1,0,CWE-327,CWE-326,0,1,0,0,0,"CWE-326,CWE-200",1176,5.8800000000000006e-05,640,0.000256,18,7.2000000000000005e-06,0.000322,19.87204647064209
BenchmarkTest00255.java,0,0,CWE-327,,,0,0,1,0,CWE-209,1122,5.61e-05,832,0.0003328,14,5.600000000000001e-06,0.0003945,18.89537763595581
BenchmarkTest00256.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-327,CWE-200",1247,6.235e-05,640,0.000256,18,7.2000000000000005e-06,0.00032555,38.32434368133545
BenchmarkTest00257.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-327,CWE-209",1212,6.06e-05,832,0.0003328,18,7.2000000000000005e-06,0.0004006,17.487987756729126
BenchmarkTest00258.java,1,0,CWE-327,CWE-327,1,1,0,0,0,CWE-327,1193,5.9650000000000007e-05,704,0.0002816,14,5.600000000000001e-06,0.00034685,18.073112964630127
BenchmarkTest00259.java,0,0,CWE-327,,,0,0,1,0,"CWE-200,CWE-209",783,3.915e-05,640,0.000256,19,7.600000000000001e-06,0.00030275,19.58882093429565
BenchmarkTest00260.java,0,0,CWE-327,,,0,0,1,0,"CWE-209,CWE-312",791,3.9550000000000006e-05,832,0.0003328,18,7.2000000000000005e-06,0.00037955,18.30184483528137
BenchmarkTest00261.java,0,0,CWE-22,,,0,0,1,0,CWE-200,677,3.385e-05,704,0.0002816,14,5.600000000000001e-06,0.00032105,20.25726556777954
BenchmarkTest00262.java,1,0,CWE-22,CWE-22,1,1,0,0,0,"CWE-22,CWE-200",518,2.5900000000000003e-05,448,0.0001792,18,7.2000000000000005e-06,0.0002123,17.83573055267334
BenchmarkTest00263.java,0,0,CWE-22,CWE-22,1,0,1,0,0,"CWE-22,CWE-23,CWE-200",667,3.3350000000000004e-05,512,0.0002048,23,9.200000000000002e-06,0.00024735,17.327208995819092
BenchmarkTest00264.java,1,0,CWE-22,CWE-22,1,1,0,0,0,CWE-22,615,3.075e-05,512,0.0002048,14,5.600000000000001e-06,0.00024115,15.023480892181396
BenchmarkTest00265.java,0,0,CWE-22,,,0,0,1,0,Not vulnerable,541,2.705e-05,640,0.000256,12,4.800000000000001e-06,0.00028785,14.541903495788574
BenchmarkTest00266.java,1,0,CWE-328,CWE-327,0,1,0,0,0,CWE-327,899,4.495e-05,640,0.000256,14,5.600000000000001e-06,0.0003065499999999,17.335137367248535
BenchmarkTest00267.java,1,0,CWE-328,,,0,0,0,1,Not vulnerable,834,4.17e-05,832,0.0003328,12,4.800000000000001e-06,0.0003793,15.974495887756348
BenchmarkTest00268.java,1,0,CWE-328,CWE-327,0,1,0,0,0,"CWE-327,CWE-200",791,3.9550000000000006e-05,704,0.0002816,18,7.2000000000000005e-06,0.00032835,13.976750373840332
BenchmarkTest00269.java,1,0,CWE-328,CWE-327,0,1,0,0,0,"CWE-200,CWE-327",797,3.985e-05,768,0.0003072,18,7.2000000000000005e-06,0.00035425,13.486716032028198
BenchmarkTest00270.java,0,0,CWE-328,,,0,0,1,0,Not vulnerable,827,4.135e-05,576,0.0002304,12,4.800000000000001e-06,0.00027655,13.686619520187378
BenchmarkTest00271.java,0,0,CWE-328,,,0,0,1,0,CWE-200,984,4.92e-05,768,0.0003072,14,5.600000000000001e-06,0.000362,13.279929637908936
BenchmarkTest00272.java,1,0,CWE-328,CWE-327,0,1,0,0,0,"CWE-327,CWE-79,CWE-200",788,3.940000000000001e-05,896,0.0003584,22,8.8e-06,0.0004066,10.975271701812744
BenchmarkTest00273.java,1,0,CWE-328,,,0,0,0,1,Not vulnerable,806,4.03e-05,768,0.0003072,12,4.800000000000001e-06,0.0003523,10.34000015258789
BenchmarkTest00274.java,1,0,CWE-328,,,0,0,0,1,CWE-200,751,3.7550000000000005e-05,768,0.0003072,14,5.600000000000001e-06,0.00035035,11.376892328262327
BenchmarkTest00275.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,581,2.905e-05,384,0.0001536,12,4.800000000000001e-06,0.00018745,9.089752435684204
BenchmarkTest00276.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,373,1.8650000000000003e-05,448,0.0001792,14,5.600000000000001e-06,0.00020345,10.33894181251526
BenchmarkTest00277.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,578,2.89e-05,320,0.000128,12,4.800000000000001e-06,0.0001617,8.077877283096313
BenchmarkTest00278.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,352,1.76e-05,512,0.0002048,13,5.2e-06,0.0002276,8.91208267211914
BenchmarkTest00279.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,407,2.035e-05,256,0.0001024,14,5.600000000000001e-06,0.00012835,6.982017755508423
BenchmarkTest00280.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,436,2.18e-05,320,0.000128,14,5.600000000000001e-06,0.0001554,6.387660026550293
BenchmarkTest00281.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,396,1.98e-05,384,0.0001536,12,4.800000000000001e-06,0.0001782,7.266695261001587
BenchmarkTest00282.java,0,0,CWE-79,,,0,0,1,0,CWE-693,379,1.895e-05,640,0.000256,15,6e-06,0.0002809499999999,8.394458770751953
BenchmarkTest00283.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,359,1.795e-05,576,0.0002304,12,4.800000000000001e-06,0.00025315,8.255942583084106
BenchmarkTest00284.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,344,1.7199999999999998e-05,192,7.680000000000001e-05,14,5.600000000000001e-06,9.96e-05,5.645688533782959
BenchmarkTest00285.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,356,1.7800000000000002e-05,704,0.0002816,12,4.800000000000001e-06,0.0003042,8.957692384719849
BenchmarkTest00286.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,356,1.7800000000000002e-05,640,0.000256,12,4.800000000000001e-06,0.0002786,7.998039484024048
BenchmarkTest00287.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,375,1.875e-05,192,7.680000000000001e-05,14,5.600000000000001e-06,0.00010115,6.160883903503418
BenchmarkTest00288.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,475,2.375e-05,512,0.0002048,12,4.800000000000001e-06,0.00023335,6.89646577835083
BenchmarkTest00289.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,356,1.7800000000000002e-05,448,0.0001792,12,4.800000000000001e-06,0.0002018,6.440415620803833
BenchmarkTest00290.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,367,1.835e-05,256,0.0001024,14,5.600000000000001e-06,0.00012635,6.101495981216431
BenchmarkTest00291.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,376,1.88e-05,320,0.000128,14,5.600000000000001e-06,0.0001524,6.886100053787232
BenchmarkTest00292.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,404,2.0200000000000003e-05,320,0.000128,14,5.600000000000001e-06,0.0001538,6.883100748062134
BenchmarkTest00293.java,1,0,CWE-78,CWE-78,1,1,0,0,0,CWE-78,534,2.67e-05,320,0.000128,14,5.600000000000001e-06,0.0001603,6.8749940395355225
BenchmarkTest00294.java,1,0,CWE-78,CWE-77,0,1,0,0,0,CWE-77,514,2.57e-05,448,0.0001792,14,5.600000000000001e-06,0.0002105,6.958705186843872
BenchmarkTest00295.java,1,0,CWE-78,CWE-78,1,1,0,0,0,CWE-78,517,2.585e-05,320,0.000128,14,5.600000000000001e-06,0.00015945,7.634702682495117
BenchmarkTest00296.java,1,0,CWE-330,CWE-330,1,1,0,0,0,CWE-330,722,3.61e-05,704,0.0002816,14,5.600000000000001e-06,0.0003233,7.751067638397217
BenchmarkTest00297.java,1,0,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-200",719,3.595e-05,512,0.0002048,18,7.2000000000000005e-06,0.00024795,7.624853610992432
BenchmarkTest00298.java,1,0,CWE-330,CWE-338,0,1,0,0,0,"CWE-338,CWE-200",723,3.615e-05,896,0.0003584,18,7.2000000000000005e-06,0.00040175,8.194092273712158
BenchmarkTest00299.java,1,0,CWE-330,CWE-338,0,1,0,0,0,CWE-338,713,3.565e-05,512,0.0002048,14,5.600000000000001e-06,0.00024605,7.570389032363892
BenchmarkTest00300.java,1,0,CWE-614,,,0,0,0,1,CWE-113,605,3.025e-05,1088,0.0004352,14,5.600000000000001e-06,0.00047105,9.102992296218872
BenchmarkTest00301.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,435,2.175e-05,320,0.000128,14,5.600000000000001e-06,0.0001553499999999,6.425414323806763
BenchmarkTest00302.java,1,0,CWE-78,CWE-77,0,1,0,0,0,CWE-77,486,2.43e-05,384,0.0001536,14,5.600000000000001e-06,0.0001835,7.394063949584961
BenchmarkTest00303.java,1,0,CWE-78,CWE-77,0,1,0,0,0,CWE-77,605,3.025e-05,256,0.0001024,14,5.600000000000001e-06,0.00013825,5.8565168380737305
BenchmarkTest00304.java,1,0,CWE-78,CWE-78,1,1,0,0,0,CWE-78,635,3.175e-05,512,0.0002048,14,5.600000000000001e-06,0.00024215,7.601367235183716
BenchmarkTest00305.java,0,0,CWE-78,CWE-77,0,0,1,0,0,CWE-77,806,4.03e-05,704,0.0002816,14,5.600000000000001e-06,0.0003275,8.900246381759644
BenchmarkTest00306.java,1,0,CWE-78,CWE-78,1,1,0,0,0,CWE-78,496,2.48e-05,512,0.0002048,14,5.600000000000001e-06,0.0002352,7.2878382205963135
BenchmarkTest00307.java,0,0,CWE-78,CWE-78,1,0,1,0,0,CWE-78,541,2.705e-05,448,0.0001792,15,6e-06,0.00021225,7.234260082244873
BenchmarkTest00308.java,0,0,CWE-78,,,0,0,1,0,Not vulnerable,506,2.53e-05,576,0.0002304,12,4.800000000000001e-06,0.0002605,7.227808713912964
BenchmarkTest00309.java,0,0,CWE-78,,,0,0,1,0,Not vulnerable,549,2.7450000000000003e-05,640,0.000256,12,4.800000000000001e-06,0.00028825,8.686978578567505
BenchmarkTest00310.java,0,0,CWE-78,CWE-78,1,0,1,0,0,CWE-78,569,2.8450000000000004e-05,256,0.0001024,14,5.600000000000001e-06,0.00013645,5.457814931869507
BenchmarkTest00311.java,1,0,CWE-78,CWE-78,1,1,0,0,0,CWE-78,550,2.75e-05,320,0.000128,14,5.600000000000001e-06,0.0001610999999999,5.927506446838379
BenchmarkTest00312.java,0,0,CWE-330,,,0,0,1,0,Not vulnerable,772,3.86e-05,640,0.000256,12,4.800000000000001e-06,0.0002994,7.638027906417847
BenchmarkTest00313.java,0,0,CWE-330,,,0,0,1,0,CWE-598,803,4.015000000000001e-05,768,0.0003072,14,5.600000000000001e-06,0.00035295,7.627935409545898
BenchmarkTest00314.java,0,0,CWE-330,,,0,0,1,0,Not vulnerable,812,4.06e-05,704,0.0002816,13,5.2e-06,0.0003274,8.460941553115845
BenchmarkTest00315.java,0,0,CWE-330,,,0,0,1,0,Not vulnerable,889,4.445e-05,768,0.0003072,12,4.800000000000001e-06,0.00035645,8.434948205947876
BenchmarkTest00316.java,0,0,CWE-330,,,0,0,1,0,Not vulnerable,966,4.83e-05,704,0.0002816,12,4.800000000000001e-06,0.0003347,8.366431713104248
